"search-number","evaluation","evals-requested-so-far","scale*","init-percent-schizophrenia-inherited*","init-percent-schizophrenia-exhibited*","schizophrenia-inherit-threshold*","schizophrenia-via-social-interaction-threshold*","schizophrenia-exhibit-inherited-threshold*","schizophrenia-exhibit-uninherited-threshold*","stop-year*","stress-start-year*","stress-start-month*","stress-end-year*","stress-end-month*","inheretence-augmentation-by-shock*","use-stress?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","303","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""1590740543""","5.139999999999274E13","9.218161421887742E13","7.828874336544694E13","9.864478661802482E12","9.218161421887742E13"
"1","304","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""853466627""","5.319999999999274E13","9.676951999466486E13","8.30242496360986E13","1.0874463392028402E13","9.676951999466486E13"
"1","305","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""1596235974""","5.259999999999274E13","9.607101540005631E13","8.173492824303612E13","1.122817771762825E13","9.52228964062629E13"
"1","306","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""1267247293""","5.279999999999274E13","9.168042321018131E13","7.965375670294666E13","9.250758379625531E12","9.118360598264342E13"
"1","307","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""-1609205322""","5.299999999999274E13","9.512228971170677E13","8.157967797300197E13","1.0703820658281193E13","9.512228971170677E13"
"1","308","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""-95080805""","5.389999999999274E13","9.683103841226653E13","8.236873556819389E13","1.0918963572979732E13","9.683103841226653E13"
"1","309","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""239152905""","5.489999999999274E13","9.99414328494332E13","8.579242023347377E13","1.1586053010046926E13","9.99414328494332E13"
"1","310","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""800882678""","5.439999999999274E13","9.918084492480281E13","8.394796307727522E13","1.1538373403924627E13","9.918084492480281E13"
"1","311","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""1366514264""","285.03020782564784","9.69000515995623E13","7.566927770917552E13","1.3871205533267357E13","9.69000515995623E13"
"1","312","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""-2000265960""","5.179999999999274E13","9.669317452642581E13","7.380729046457027E13","1.405682684615706E13","9.669317452642581E13"
"1","313","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""-1187245331""","5.379999999999274E13","1.0327632836230038E14","7.525024841228362E13","1.5393816950955953E13","1.0327632836230038E14"
"1","314","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""339914927""","543.1625207928371","9.413824939947577E13","73962304047843","1.4519280505384607E13","6.789999999999275E13"
"1","315","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""-1621206656""","541.8935666660487","9.471034790347825E13","7.405818743045416E13","1.3812647856560322E13","9.471034790347825E13"
"1","316","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""876309072""","5.769999999999274E13","9.803805383624162E13","7.880147483747511E13","1.361038052061629E13","9.803805383624162E13"
"1","317","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""937441768""","5.369999999999274E13","9.485910604679912E13","7.48415856135524E13","1.3441706296848219E13","9.485910604679912E13"
"1","318","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""2074589588""","180.61859789630537","1.0143470806384634E14","7.56876136286191E13","1.5352485207373844E13","7.359999999999273E13"
"1","319","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""1723783931""","5.989999999999274E13","1.0080044642757169E14","8.063256643998856E13","1.4093545678405408E13","1.0080044642757169E14"
"1","320","500","5000","1","1","0.4373","24.0001","0.158","0.41550000000000004","1970","1944","1","1944","12","1113","true","""-89938900""","5.569999999999274E13","9.916219037515147E13","7.773304240519405E13","1.5181743416940387E13","9.916219037515147E13"
"1","321","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""-415367534""","523.7400049167037","9.382899338689458E13","7.251901034050267E13","1.4226095591703496E13","6.889999999999275E13"
"1","322","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""-852547064""","595.7531076076245","9.395073176935827E13","7.448830878041828E13","1.368501608944566E13","6.849999999999275E13"
"1","323","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""-940644198""","48.48101640836067","1.0229076204622642E14","7.730631133704233E13","1.5844540043170658E13","1.0229076204622642E14"
"1","324","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""-19000490""","131.27861670398826","9.635372333230227E13","7.206254883185452E13","1.5263089748103586E13","9.635372333230227E13"
"1","325","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""60714178""","137.52525707412158","1.027659963217294E14","7.698195540325848E13","1.6118934439796783E13","1.0191766284603333E14"
"1","326","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""422695030""","188.41133866222484","105332093874553","7.777209521793912E13","1.7484225021275484E13","1.0526347894686766E14"
"1","327","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""445142713""","30.38612484612438","9.41014346330485E13","7.200574677408781E13","1.471153418013109E13","9.41014346330485E13"
"1","328","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""-1052449042""","134.490073499753","9.839334327076097E13","7.552812651067045E13","1.4860429311837547E13","7.139999999999273E13"
"1","329","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""-379695415""","40.05575327042478","9.477605182744153E13","7.025594910509877E13","1.4989475251854852E13","9.477605182744153E13"
"1","330","500","5000","11","41","0.8795000000000001","43.0001","0.31020000000000003","0.3321","1970","1944","1","1944","12","725","true","""-990804828""","182.42548189387853","1.0567961014310016E14","7.598324407156244E13","1.6895073923916467E13","1.0567961014310016E14"
"1","331","500","5000","26","11","0.9697","42.0001","0.3911","0.7986000000000001","1970","1944","1","1944","12","3579","true","""-2144648657""","5.289999999999274E13","9.336551826021166E13","8.014259204723081E13","9.517696347441998E12","9.336551826021166E13"
